"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Frezervacia-cov%2Fchemicke-vody%2F","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","107","","https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Frezervacia-cov%2Fchemicke-vody%2F"
"https://www.bvsas.sk/images/ikony/svg/ico_33.svg?v=1618924659","image/svg+xml;charset=UTF-8","200","","Non-Indexable","Canonicalised","","61","","https://www.bvsas.sk/images/ikony/svg/ico_33.svg?v=1618924659"
"https://www.bvsas.sk/kvalita-vod/","text/html;charset=utf-8","301","","Non-Indexable","Redirected","","33","","https://www.bvsas.sk/kvalita-vod/"
"https://www.bvsas.sk/files/tlaciva/nova-web-stranka/10--ziadost-reklamacia-pdf.pdf","text/html;charset=utf-8","404","","Non-Indexable","Client Error","","82","","https://www.bvsas.sk/files/tlaciva/nova-web-stranka/10--ziadost-reklamacia-pdf.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/2018/zod-221-2019-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","70","","https://www.bvsas.sk/files/o-nas/legislativa/2018/zod-221-2019-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/2017/vb_108_2017_bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","69","","https://www.bvsas.sk/files/o-nas/legislativa/2017/vb_108_2017_bvs.pdf"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/zops-437-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","97","","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/zops-437-2021-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/dodatok-c-3.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","75","","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/dodatok-c-3.pdf"
"https://www.bvsas.sk/rezervacia-stretnutia/","text/html;charset=utf-8","200","","Indexable","","f3a7fba935c67f81b7b1ffe7775c23e3","43","https://www.bvsas.sk/rezervacia-stretnutia/","https://www.bvsas.sk/rezervacia-stretnutia/"
"https://www.bvsas.sk/files/o-nas/legislativa/324.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/324.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/421.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/421.pdf"
"https://www.bvsas.sk/modra-skola/vzdelavaci-program/exkurzie-do-objektov-bvs-a-s.html","text/html;charset=utf-8","200","","Indexable","","1daedd52991f5aeb19ae5b062d0712d9","85","https://www.bvsas.sk/modra-skola/vzdelavaci-program/exkurzie-do-objektov-bvs-a-s.html","https://www.bvsas.sk/modra-skola/vzdelavaci-program/exkurzie-do-objektov-bvs-a-s.html"
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/fotogaleria/prenajom-priestorov/komercne-podujatia-vo-vm_14.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","117","","https://www.bvsas.sk/images/gallery/vodarenske-muzeum/fotogaleria/prenajom-priestorov/komercne-podujatia-vo-vm_14.jpg"
"https://www.bvsas.sk/images/kvalita-vody/bratislavske-trasy-sviezosti/icons-run-smart.png","image/png;charset=UTF-8","200","","Indexable","","","89","","https://www.bvsas.sk/images/kvalita-vody/bratislavske-trasy-sviezosti/icons-run-smart.png"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/kp-322-2020-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","79","","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/kp-322-2020-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/2017/ost_192_2017_bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","70","","https://www.bvsas.sk/files/o-nas/legislativa/2017/ost_192_2017_bvs.pdf"
"https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2Fnoc-muzei-galerii-tuto-sobotu-16-5-2015.html","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","128","","https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2Fnoc-muzei-galerii-tuto-sobotu-16-5-2015.html"
"https://www.bvsas.sk/linky-paticke/obchodne-podmienky/","text/html;charset=utf-8","200","","Indexable","","ab71a7d3f767bccf68d1381730ff5160","54","https://www.bvsas.sk/linky-paticke/obchodne-podmienky/","https://www.bvsas.sk/linky-paticke/obchodne-podmienky/"
"https://www.bvsas.sk/files/o-nas/legislativa/468.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/468.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/2018/zel-188-2019-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","70","","https://www.bvsas.sk/files/o-nas/legislativa/2018/zel-188-2019-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/662.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/662.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/565.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/565.pdf"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/ost-284-2020-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","80","","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/ost-284-2020-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/227.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/227.pdf"
"https://www.bvsas.sk/images/pomoc-podpora/icongrafic/cennik_ico.svg?v=1618402798","image/svg+xml;charset=UTF-8","200","","Non-Indexable","Canonicalised","","80","","https://www.bvsas.sk/images/pomoc-podpora/icongrafic/cennik_ico.svg?v=1618402798"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/zod-352-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","96","","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/zod-352-2021-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/zod-253-2020-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","80","","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/zod-253-2020-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-43.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","61","","https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-43.pdf"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/ost-296-2020-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","80","","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/ost-296-2020-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-174.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","62","","https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-174.pdf"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/dod-c-1-zod-137-2020-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","88","","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/dod-c-1-zod-137-2020-bvs.pdf"
"https://www.bvsas.sk/files/tlaciva/nova-web-stranka/vop/vop_k_zmluve_o_zabezpeceni_odborneho_vykonu_prevadzky_vk-ucinne_od_15-5-2022.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","136","","https://www.bvsas.sk/files/tlaciva/nova-web-stranka/vop/vop_k_zmluve_o_zabezpeceni_odborneho_vykonu_prevadzky_vk-ucinne_od_15-5-2022.pdf"
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/muzeum-expozicie/vonkajsia-expozicia/vonkajsia-expozicia-007.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","118","","https://www.bvsas.sk/images/gallery/vodarenske-muzeum/muzeum-expozicie/vonkajsia-expozicia/vonkajsia-expozicia-007.jpg"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/zod-208-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","96","","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/zod-208-2021-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/1023.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","53","","https://www.bvsas.sk/files/o-nas/legislativa/1023.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/2018/zos-141-2019-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","70","","https://www.bvsas.sk/files/o-nas/legislativa/2018/zos-141-2019-bvs.pdf"
"https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2Fbratislavska-vodarenska-spolocnost-je-najtransparentnejsia-vodaren-slovensku.html","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","165","","https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2Fbratislavska-vodarenska-spolocnost-je-najtransparentnejsia-vodaren-slovensku.html"
"https://www.bvsas.sk/files/o-nas/legislativa/894.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/894.pdf"
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/roh-karadzicovej-a-zahradnickej-ulic/karadzicova-zahradnicka-4.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","138","","https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/roh-karadzicovej-a-zahradnickej-ulic/karadzicova-zahradnicka-4.jpg"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2021/ost-138-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","80","","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2021/ost-138-2021-bvs.pdf"
"https://www.bvsas.sk/linky-paticke/legislativa/legislativa/","","301","","Non-Indexable","Redirected","","59","","https://www.bvsas.sk/linky-paticke/legislativa/legislativa/"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/ost-395-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","96","","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/ost-395-2021-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/959.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/959.pdf"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/zel-184-2020-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","80","","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/zel-184-2020-bvs.pdf"
"https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2Fobmedzenie-dodavky-pitnej-vody-obci-bukova.html","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","131","","https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2Fobmedzenie-dodavky-pitnej-vody-obci-bukova.html"
"https://www.bvsas.sk/sk/aktuality/aku-vodu-pijete-z-vasej-studne/senec.html","text/html;charset=utf-8","404","","Non-Indexable","Client Error","","75","","https://www.bvsas.sk/sk/aktuality/aku-vodu-pijete-z-vasej-studne/senec.html"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2019/zod_149_2019_bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","80","","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2019/zod_149_2019_bvs.pdf"
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2019/s_dsc04881.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","96","","https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2019/s_dsc04881.jpg"
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/fotogaleria/karloveske-rameno/karloveske-rameno-04.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","108","","https://www.bvsas.sk/images/gallery/vodarenske-muzeum/fotogaleria/karloveske-rameno/karloveske-rameno-04.jpg"
"https://www.bvsas.sk/files/o-nas/legislativa/2018/ost-131-2018-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","70","","https://www.bvsas.sk/files/o-nas/legislativa/2018/ost-131-2018-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/162.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/162.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/2018/dod-c-2-k-zmluve-splatkovom-uvere-c-566-2016.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","98","","https://www.bvsas.sk/files/o-nas/legislativa/2018/dod-c-2-k-zmluve-splatkovom-uvere-c-566-2016.pdf"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/zops-425-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","97","","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/zops-425-2021-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/2018/dod-c-3-k-kp-204-2017-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","79","","https://www.bvsas.sk/files/o-nas/legislativa/2018/dod-c-3-k-kp-204-2017-bvs.pdf"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/dod-1-poi-78-2020.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","97","","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/dod-1-poi-78-2020.pdf"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2021/zod-33-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","79","","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2021/zod-33-2021-bvs.pdf"
"https://www.bvsas.sk/files/tlaciva/nova-web-stranka/ziadost-vyjadrenie-k-pd-fo-24-10-9-07_edit.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","98","","https://www.bvsas.sk/files/tlaciva/nova-web-stranka/ziadost-vyjadrenie-k-pd-fo-24-10-9-07_edit.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/824.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/824.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/653.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/653.pdf"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/zod-396-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","96","","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/zod-396-2021-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/333.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/333.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/394.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/394.pdf"
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/holic/holic-9.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","89","","https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/holic/holic-9.jpg"
"https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-201.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","62","","https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-201.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/2017/ost_29_2017_bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","69","","https://www.bvsas.sk/files/o-nas/legislativa/2017/ost_29_2017_bvs.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/139.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/139.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-34.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","61","","https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-34.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/297.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/297.pdf"
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/aupark/aupark-11.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","92","","https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/aupark/aupark-11.jpg"
"https://www.bvsas.sk/files/linky-paticke/o-spolocnosti/struktura/rocne-spravy/uverejnenie-vysledkov-hlasovania-02062022.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","123","","https://www.bvsas.sk/files/linky-paticke/o-spolocnosti/struktura/rocne-spravy/uverejnenie-vysledkov-hlasovania-02062022.pdf"
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/senec/senec-2.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","89","","https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/senec/senec-2.jpg"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/kp-379-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","95","","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/kp-379-2021-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/2017/poi-106-2017-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","70","","https://www.bvsas.sk/files/o-nas/legislativa/2017/poi-106-2017-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/nn-157-2020-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","79","","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/nn-157-2020-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/430.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/430.pdf"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/kp-375-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","95","","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/kp-375-2021-bvs.pdf"
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/fotogaleria/prenajom-priestorov/s_komercne-podujatia-vo-vm_14.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","119","","https://www.bvsas.sk/images/gallery/vodarenske-muzeum/fotogaleria/prenajom-priestorov/s_komercne-podujatia-vo-vm_14.jpg"
"https://www.bvsas.sk/files/o-nas/rocne-spravy/vysledky-hlasovania-mvz-13-12-2019.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","84","","https://www.bvsas.sk/files/o-nas/rocne-spravy/vysledky-hlasovania-mvz-13-12-2019.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/2018/hz-103-2019-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","69","","https://www.bvsas.sk/files/o-nas/legislativa/2018/hz-103-2019-bvs.pdf"
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/fotogaleria/prenajom-priestorov/komercne-podujatia-vo-vm_05.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","117","","https://www.bvsas.sk/images/gallery/vodarenske-muzeum/fotogaleria/prenajom-priestorov/komercne-podujatia-vo-vm_05.jpg"
"https://www.bvsas.sk/files/o-nas/legislativa/412.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/412.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/718.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/718.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/siemens.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","56","","https://www.bvsas.sk/files/o-nas/legislativa/siemens.pdf"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/kp-366-2020-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","79","","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/kp-366-2020-bvs.pdf"
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2017/s_dsc00155.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","96","","https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2017/s_dsc00155.jpg"
"https://www.bvsas.sk/files/o-nas/legislativa/171.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/171.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/815.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/815.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/2018/vb-364-2017-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","69","","https://www.bvsas.sk/files/o-nas/legislativa/2018/vb-364-2017-bvs.pdf"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/zops-380-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","97","","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/zops-380-2021-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2021/zod-115-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","80","","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2021/zod-115-2021-bvs.pdf"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/kp-355-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","95","","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/kp-355-2021-bvs.pdf"
"https://www.bvsas.sk/files/linky-paticke/gdpr/cinnost-pri-naplneni-prav-dotknutej-osoby.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","91","","https://www.bvsas.sk/files/linky-paticke/gdpr/cinnost-pri-naplneni-prav-dotknutej-osoby.pdf"
"https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2F%3Fpage%3D3","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","95","","https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2F%3Fpage%3D3"
"https://www.bvsas.sk/files/o-nas/legislativa/736.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/736.pdf"
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/rusovce/s_rusovce-8.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","95","","https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/rusovce/s_rusovce-8.jpg"
"https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2F%3Fpage%3D2","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","95","","https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2F%3Fpage%3D2"
"https://www.bvsas.sk/files/o-nas/legislativa/639.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/639.pdf"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/dod-c-1-ku-kp-105-2019-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","106","","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/dod-c-1-ku-kp-105-2019-bvs.pdf"
"https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2Fbvs-pozyva-veltrh-coneco-stanku-osviezi-navstevnikov.html","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","141","","https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2Fbvs-pozyva-veltrh-coneco-stanku-osviezi-navstevnikov.html"
"https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2F%3Fpage%3D1","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","95","","https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2F%3Fpage%3D1"
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/muzeum-expozicie/expozicia-vodarenskeho-muzea/expozicia/vodarenske-muzeum_expozicie-014.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","145","","https://www.bvsas.sk/images/gallery/vodarenske-muzeum/muzeum-expozicie/expozicia-vodarenskeho-muzea/expozicia/vodarenske-muzeum_expozicie-014.jpg"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/zel-160-2020-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","80","","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/zel-160-2020-bvs.pdf"
"https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2F%3Fpage%3D7","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","95","","https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2F%3Fpage%3D7"
"https://www.bvsas.sk/novinky/rozprasovace-vody-od-bratislavskej-vodarenskej-spolocnosti-osviezia-ludi-uliciach-hlavneho-mesta.html","text/html;charset=utf-8","200","","Indexable","","6fee3395e722db2da7da2232c2d1bfcd","130","https://www.bvsas.sk/novinky/rozprasovace-vody-od-bratislavskej-vodarenskej-spolocnosti-osviezia-ludi-uliciach-hlavneho-mesta.html","https://www.bvsas.sk/novinky/rozprasovace-vody-od-bratislavskej-vodarenskej-spolocnosti-osviezia-ludi-uliciach-hlavneho-mesta.html"
"https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2F%3Fpage%3D6","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","95","","https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2F%3Fpage%3D6"
"https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-113.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","62","","https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-113.pdf"
"https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2F%3Fpage%3D9","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","95","","https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2F%3Fpage%3D9"
